time,value
1732417446235098324,1
1732417447247602509,1
1732417448245371267,1
1732417449241878038,1
1732417450244265932,1
1732417451252524519,1
1732417452246265405,1
1732417453243595834,1
1732417454246411727,1
1732417455244685038,1
1732417456246808599,1
1732417457245725172,1
1732417458245695070,1
1732417459244496416,1
1732417460246880965,1
1732417461246061531,1
1732417462245071398,1
1732417463302128370,1
1732417464248009335,1
1732417465247344357,1
1732417466247985850,1
1732417467252222988,1
1732417468250244038,1
1732417469248208218,1
1732417472795357182,1
1732417472795404220,1
1732417472907420126,1
1732417473908544929,1
1732417474910021751,1
1732417475973949203,1
1732417476900075747,1
1732417477901084575,1
1732417478901334106,1
1732417479900567680,1
1732417480905544648,1
1732417481901162189,1
1732417482900394409,1
1732417483901895138,1
1732417484899875862,1
1732417485899389389,1
1732417486901461743,1
1732417487909543961,1
1732417488900888895,1
1732417489902584135,1
1732417490901762416,1
1732417491904880856,1
1732417492901890544,1
1732417493900620437,1
1732417494900424115,1
1732417495900900809,1
1732417496914596690,1
1732417497992875612,1
1732417498917306291,1
1732417499908384294,1
1732417500906935875,1
1732417501906760101,1
1732417502906783339,1
1732417503907898107,1
1732417504909247280,1
1732417505906997134,1
1732417506906459896,1
1732417507909272523,1
1732417508905532815,1
1732417509907098974,1
1732417510912514331,1
1732417511907196326,1
1732417512906733848,1
1732417513907279232,1
1732417514906920777,1
1732417515907495068,1
1732417516941093203,1
1732417517914465174,1
1732417518906257932,1
1732417519907198934,1
1732417520906504239,1
1732417521908265074,1
1732417522906505613,1
1732417523907521164,1
1732417524908298540,1
1732417525901221109,1
1732417526935494634,1
1732417527908124950,1
1732417528907903691,1
1732417529909279585,1
1732417530908431677,1
1732417531907813317,1
1732417532910375525,1
1732417533909850901,1
1732417534912728300,1
1732417535909208741,1
1732417536908310360,1
1732417537908548220,1
1732417538907979193,1
1732417539908600707,1
1732417540909757242,1
1732417541908111914,1
1732417542908483643,1
1732417543907811693,1
1732417544907995752,1
1732417545908376047,1
1732417546909272047,1
1732417547906902566,1
1732417548907418023,1
1732417549907748014,1
1732417550908056636,1
1732417551911404734,1
1732417552907932836,1
1732417553911168424,1
1732417554912725908,1
1732417555908152863,1
1732417556920912456,1
1732417557979182954,1
1732417558914604648,1
1732417559914744744,1
1732417560913838055,1
1732417561913808515,1
1732417562917269544,1
1732417563913887715,1
1732417564916055660,1
1732417565914185312,1
1732417566913611927,1
1732417567916847442,1
1732417568913983980,1
1732417569914190980,1
1732417570913907365,1
1732417571915067027,1
1732417572915021406,1
1732417573914122473,1
1732417574914105786,1
1732417575913692437,1
1732417576917765298,1
1732417577919668948,1
1732417578919531506,1
1732417579913844270,1
1732417580914566073,1
1732417581917130030,1
1732417582913763144,1
1732417583913691422,1
1732417584916761346,1
1732417585909403477,1
1732417586922817898,1
1732417587914581558,1
1732417588915622095,1
1732417589914874541,1
1732417590914875293,1
1732417591915835847,1
1732417592916121854,1
1732417593916813205,1
1732417594919632432,1
1732417595915688230,1
1732417596915314563,1
1732417597916020825,1
1732417598998475889,1
1732417599915256822,1
1732417600914885110,1
1732417601914269591,1
1732417602915482398,1
1732417603915210622,1
1732417604914787635,1
1732417605915042483,1
1732417606926328530,1
1732417607915913793,1
1732417608915608296,1
1732417612004126617,1
1732417612004929467,1
1732417612096254542,1
1732417613098344616,1
1732417614099501459,1
1732417615098709912,1
1732417616100644817,1
1732417617111182106,1
1732417618103988325,1
1732417619106940890,1
1732417620110816830,1
1732417621104265788,1
1732417622110755217,1
1732417623103544204,1
1732417624215723694,1
1732417625104633158,1
1732417626104219568,1
1732417627103847465,1
1732417628104505404,1
1732417629107940960,1
1732417631557669193,1
1732417631626183804,1
1732417632620880593,1
1732417633734895951,1
1732417634618322419,1
1732417635619597313,1
1732417636619500644,1
1732417637622707290,1
1732417638620110707,1
1732417639617917594,1
1732417640618478152,1
1732417641619110977,1
1732417642618123384,1
1732417643675705694,1
1732417644627811190,1
1732417645611183262,1
1732417646631939582,1
1732417647621239472,1
1732417648620437687,1
1732417649621703201,1
1732417650628900873,1
1732417651622757943,1
1732417652621772404,1
1732417653630265815,1
1732417654621346249,1
1732417655623083294,1
1732417656623178753,1
1732417657643871105,1
1732417658624031459,1
1732417659623144985,1
1732417660623160476,1
1732417662684777891,1
1732417664662620368,1
1732417664739887113,1
1732417665742435223,1
1732417666745766996,1
1732417667741029451,1
1732417668742304404,1
1732417669742677022,1
1732417670747698491,1
1732417671744256235,1
1732417672743825634,1
1732417673746560422,1
1732417674745014658,1
1732417675742877700,1
1732417676754823428,1
1732417677747103736,1
1732417678748389771,1
1732417679747317438,1
1732417680747939502,1
1732417681747140292,1
1732417682747747269,1
1732417683747898983,1
1732417684746830580,1
1732417685749700501,1
1732417686747295552,1
1732417687746691606,1
1732417688747833010,1
1732417689754706658,1
1732417690747550839,1
1732417691746727805,1
1732417692746515912,1
1732417693747402308,1
1732417694747885793,1
1732417695747361736,1
1732417696858546229,1
1732417697746757793,1
1732417698746564164,1
1732417699747361526,1
1732417700747197191,1
1732417701752223699,1
1732417702748264428,1
1732417703748859732,1
1732417704747552152,1
1732417705747894801,1
1732417706754589387,1
1732417707747099963,1
1732417708747538473,1
1732417709747751693,1
1732417710748136893,1
1732417711747183726,1
1732417712747981575,1
1732417713747491322,1
1732417714750221533,1
1732417715753272713,1
1732417716747203051,1
1732417717748270165,1
1732417718746173291,1
1732417719747865342,1
1732417720747187690,1
1732417721747420516,1
1732417722748530720,1
1732417723747872594,1
1732417724751880939,1
1732417725750515922,1
1732417726751011779,1
1732417727747692532,1
1732417728747406699,1
1732417729747883640,1
1732417730747576898,1
1732417731821249895,1
1732417732750719580,1
1732417733747658565,1
1732417734747247781,1
1732417735747352728,1
1732417736766234788,1
1732417737746973232,1
1732417738747605705,1
1732417739752748340,1
1732417740746880545,1
1732417741745782947,1
1732417742747291125,1
1732417743750443164,1
1732417744748327575,1
1732417745755690365,1
1732417746747455179,1
1732417747747159768,1
1732417748749692659,1
1732417749749874399,1
1732417750747761204,1
1732417751747782105,1
1732417752747807133,1
1732417753847395872,1
1732417754747809341,1
1732417755747485188,1
1732417756746661592,1
1732417757748309302,1
1732417758747402107,1
1732417759747460055,1
1732417760750241723,1
1732417761753166128,1
1732417762747329590,1
1732417763747506101,1
1732417764746954923,1
1732417765746998277,1
1732417766755459658,1
1732417767745684296,1
1732417768747646833,1
1732417769748458671,1
1732417770747071844,1
1732417771747940947,1
1732417772803350939,1
1732417773747889253,1
1732417774738129981,1
1732417775750704574,1
1732417776747492025,1
1732417777747682313,1
1732417778749367964,1
1732417779753705896,1
1732417780747758772,1
1732417781747038698,1
1732417782746986933,1
1732417783749101345,1
1732417784748394358,1
1732417785747718127,1
1732417786747592072,1
1732417787747859524,1
1732417788746842519,1
1732417789746315225,1
1732417790747661560,1
1732417791809770721,1
1732417792747216522,1
1732417793747804181,1
1732417794749169833,1
1732417795752716346,1
1732417796762242096,1
1732417797754560231,1
1732417798758293973,1
1732417799754629072,1
1732417800756517011,1
1732417801754505648,1
1732417802754871732,1
1732417803757061132,1
1732417804755106354,1
1732417805754380960,1
1732417806754224089,1
1732417807754320672,1
1732417808755203361,1
1732417810478480646,1
1732417813362179247,1
1732417813448829493,1
1732417814450739431,1
1732417815452124308,1
1732417816448275843,1
1732417817448254346,1
1732417818451285219,1
1732417819449186229,1
1732417820450129212,1
1732417821450749983,1
1732417822455081434,1
1732417823455647471,1
1732417824453190535,1
1732417825452956470,1
1732417826490472168,1
1732417827449386309,1
1732417828451497313,1
1732417829450455019,1
1732417830451916519,1
1732417831455008364,1
1732417832453081609,1
1732417833453535747,1
1732417834443517492,1
1732417835458054149,1
1732417836453558284,1
1732417837453822459,1
1732417838454786320,1
1732417839453560312,1
1732417840453121753,1
1732417841455384250,1
1732417842453212176,1
1732417843456391594,1
1732417844452918710,1
1732417845456601499,1
1732417846457810137,1
1732417847452091709,1
1732417848518458912,1
1732417849454165925,1
1732417850455042304,1
1732417851466503480,1
1732417852457026363,1
1732417853455805115,1
1732417854456090821,1
1732417855461089516,1
1732417856454653258,1
1732417857455294407,1
1732417858456497355,1
1732417859455473004,1
1732417860460426685,1
1732417861455477426,1
1732417862455449627,1
1732417863454528966,1
1732417864453788207,1
1732417865455725854,1
1732417866455474518,1
1732417867492838720,1
1732417868454915898,1
1732417869456090554,1
1732417870456602201,1
1732417871456666473,1
1732417872457116034,1
1732417873455656199,1
1732417874456763717,1
1732417875455263126,1
1732417876462830821,1
1732417877446613780,1
1732417878455748129,1
1732417879456021462,1
1732417880457104304,1
1732417881461162223,1
1732417882462429811,1
1732417883456291049,1
1732417884456081709,1
1732417885457068503,1
1732417886473154223,1
1732417887453615008,1
1732417888456985173,1
1732417889458849737,1
1732417890454794185,1
1732417891456337768,1
1732417892456264854,1
1732417893458783268,1
1732417894455802064,1
1732417895456950509,1
1732417896460360568,1
1732417897524882605,1
1732417898456086069,1
1732417899459533967,1
1732417900456552902,1
1732417901456406321,1
1732417902455879580,1
1732417903455450430,1
1732417904457062691,1
1732417905456141664,1
1732417906456722272,1
1732417907457519803,1
1732417908493259092,1
1732417909456908114,1
1732417910457963426,1
1732417911459489527,1
1732417912462978964,1
1732417913455785963,1
1732417914456738754,1
1732417915458516815,1
1732417916459592257,1
1732417917453565574,1
1732417918454998840,1
1732417919465194781,1
1732417920456295855,1
1732417921455573879,1
1732417922456662562,1
1732417923454833798,1
1732417924458204923,1
1732417925456340223,1
1732417926455496180,1
1732417927470830056,1
1732417928455021938,1
1732417929455952528,1
1732417930456591162,1
1732417931455284924,1
1732417932455501882,1
1732417933457091704,1
1732417934456128578,1
1732417935455389900,1
1732417936457661514,1
1732417937455767187,1
1732417938455739588,1
1732417939454905530,1
1732417940461088707,1
1732417941451646306,1
1732417942455533577,1
1732417943455044385,1
1732417944457749601,1
1732417945457029828,1
1732417946464212121,1
1732417947454848748,1
1732417948455785931,1
1732417949455670867,1
1732417950456383008,1
1732417951455093250,1
1732417952455644051,1
1732417953456710966,1
1732417954449201303,1
1732417955455378218,1
1732417956455106763,1
1732417957460336871,1
1732417958458503668,1
1732417959455200259,1
1732417960455253190,1
1732417961454990282,1
1732417962455720588,1
1732417963468055544,1
1732417964455320534,1
1732417965455100378,1
1732417966455566529,1
1732417967456110095,1
1732417968477753993,1
1732417969455401926,1
1732417970455445569,1
1732417971454482082,1
1732417972455254025,1
1732417973455242205,1
1732417974457351184,1
1732417975455701956,1
1732417976455141821,1
1732417977454842063,1
1732417978454719547,1
1732417979512958862,1
1732417980459192402,1
1732417981458604647,1
1732417982456377079,1
1732417983455326830,1
1732417984455712982,1
1732417985459873743,1
1732417986456238558,1
1732417987460452208,1
1732417988455650162,1
1732417989455958438,1
1732417990578622427,1
1732417991456445470,1
1732417992456009367,1
1732417993455732512,1
1732417994464171162,1
1732417995456087998,1
1732417996456035111,1
1732417997457712116,1
1732417998454539884,1
1732417999456097865,1
1732418000455583527,1
1732418001455880241,1
1732418002456062786,1
1732418003458189598,1
1732418004457111037,1
1732418005457210385,1
1732418006455974749,1
1732418007453592011,1
1732418008455235793,1
1732418009505056929,1
1732418010462463775,1
1732418011478627379,1
1732418012455878821,1
1732418013455582419,1
1732418014457150689,1
1732418015455066279,1
1732418016455849504,1
1732418017455582769,1
1732418018455758260,1
1732418019455060980,1
1732418020455118559,1
1732418021473831505,1
1732418022456749088,1
1732418023456125815,1
1732418024456268982,1
1732418025454985656,1
1732418026455456989,1
1732418027460495920,1
1732418028456513586,1
1732418029455307144,1
1732418030455035287,1
1732418031572731981,1
1732418032455254441,1
1732418033455330366,1
1732418034455359773,1
1732418035457552441,1
1732418036454891135,1
1732418037455190205,1
1732418038460852401,1
1732418039455689100,1
1732418040455167760,1
1732418041465990401,1
1732418042454438361,1
1732418043455258525,1
1732418044530107286,1
1732418045458065922,1
1732418046459120493,1
1732418047455243704,1
1732418048455529909,1
1732418049455077415,1
1732418050475910230,1
1732418051459349928,1
1732418052455725160,1
1732418053455235069,1
1732418054454646750,1
1732418055456086009,1
1732418056455906004,1
1732418057455933234,1
1732418058455744244,1
1732418059455863850,1
1732418060457950158,1
1732418061457411715,1
1732418062456047931,1
1732418063455143213,1
1732418064455837972,1
1732418065455444830,1
1732418066563018950,1
1732418067453151321,1
1732418068459162929,1
1732418069455847619,1
1732418070455479023,1
1732418071455480958,1
1732418072455685131,1
1732418073455961448,1
1732418074454847490,1
1732418075455786446,1
1732418076455721447,1
1732418077456074920,1
1732418078458474702,1
1732418079455830746,1
1732418080456798777,1
1732418081454625709,1
1732418082460526270,1
1732418083455776742,1
1732418084455370234,1
1732418085514473672,1
1732418086456951719,1
1732418087455670217,1
1732418088456383770,1
1732418089455717438,1
1732418090457951992,1
1732418091464423921,1
1732418092454549183,1
1732418093455572053,1
1732418094461744763,1
1732418095461683420,1
1732418096455804965,1
1732418097455355296,1
1732418098455335261,1
1732418099454544907,1
1732418100456685756,1
1732418101456131375,1
1732418102457396108,1
1732418103455676898,1
1732418104457001344,1
1732418105456493098,1
1732418106456376011,1
1732418107455544159,1
1732418108461770676,1
1732418109455725079,1
1732418110456471294,1
1732418111456631976,1
1732418112455777242,1
1732418113454867084,1
1732418114456148599,1
1732418115460318738,1
1732418116455716505,1
1732418117456209097,1
1732418118454994571,1
1732418119455188735,1
1732418120455845612,1
1732418121455233633,1
1732418122458199864,1
1732418123455548135,1
1732418124456145866,1
1732418125458091641,1
1732418126508936909,1
1732418127452853493,1
1732418128455225865,1
1732418129455796272,1
1732418130455393221,1
1732418131455045013,1
1732418132455361676,1
1732418133455443661,1
1732418134455508674,1
1732418135456290195,1
1732418136455882986,1
1732418137459992562,1
1732418138455772583,1
1732418139458040800,1
1732418140455317977,1
1732418141455622607,1
1732418142457053932,1
1732418143455375420,1
1732418144454916063,1
1732418145457174001,1
1732418146456096331,1
1732418147458378284,1
1732418148455131653,1
1732418149459343600,1
1732418150446374073,1
1732418151455410880,1
1732418152456323876,1
1732418153455155556,1
1732418154456801441,1
1732418155460952644,1
1732418156455839708,1
1732418157455268974,1
1732418158469093651,1
1732418159454929524,1
1732418160455400024,1
1732418161458057578,1
1732418162455550077,1
1732418163449810992,1
1732418164455351890,1
1732418165455706494,1
1732418166454917263,1
1732418167526468987,1
1732418168455925970,1
1732418169455753159,1
1732418170457349832,1
1732418171456425639,1
1732418172462997892,1
1732418173455569883,1
1732418174456225058,1
1732418175456187181,1
1732418176455910124,1
1732418177456147007,1
1732418178455372042,1
1732418179460053065,1
1732418180455880455,1
1732418181455689279,1
1732418182454818876,1
1732418183455361972,1
1732418184456134195,1
1732418185454907206,1
1732418186464019844,1
1732418187453215249,1
1732418188455440076,1
1732418189458981400,1
1732418190457604741,1
1732418191455331698,1
1732418192455330176,1
1732418193455272320,1
1732418194454827461,1
1732418195455641272,1
1732418196458877347,1
1732418197455186566,1
1732418198455441353,1
1732418199455173915,1
1732418200455711110,1
1732418201457836268,1
1732418202464819492,1
1732418203455128619,1
1732418204455947681,1
1732418205455884897,1
1732418206457332184,1
1732418207455824953,1
1732418208555484907,1
1732418209457349877,1
1732418210454965606,1
1732418211455994840,1
1732418212455533570,1
1732418213458878507,1
1732418214447134507,1
1732418215455672043,1
1732418216456157850,1
1732418217456061030,1
1732418218458905252,1
1732418219461866492,1
1732418220455503702,1
1732418221458349628,1
1732418222456391424,1
1732418223456686677,1
1732418224455533596,1
1732418225456123159,1
1732418226461575009,1
1732418227459129996,1
1732418228458680529,1
1732418229456093601,1
1732418230455900882,1
1732418231457105855,1
1732418232456133800,1
1732418233456377908,1
1732418234460068313,1
1732418235456436282,1
1732418236461465993,1
1732418237458477697,1
1732418238456709448,1
1732418239456188687,1
1732418240455940385,1
1732418241456829317,1
1732418242456778894,1
1732418243460465590,1
1732418244456777396,1
1732418245455750631,1
1732418246456555677,1
1732418247453625467,1
1732418248455814186,1
1732418249556659972,1
1732418250455545478,1
1732418251455178435,1
1732418252455802561,1
1732418253465519378,1
1732418254455251012,1
1732418255455971229,1
1732418256455252941,1
1732418257460004044,1
1732418258456519800,1
1732418259456175970,1
1732418260459534583,1
1732418261456342775,1
1732418262456758531,1
1732418263456501303,1
1732418264456205170,1
1732418265459165612,1
1732418266463975516,1
1732418267456249440,1
1732418268514117630,1
1732418269456272755,1
1732418270458686344,1
1732418271457806483,1
1732418272455653584,1
1732418273455512253,1
1732418274456774572,1
1732418275458416811,1
1732418276456596052,1
1732418277455398618,1
1732418278456127029,1
1732418279456819245,1
1732418280456537903,1
1732418281458125959,1
1732418282458555103,1
1732418283462385507,1
1732418284455671904,1
1732418285456580623,1
1732418286456236292,1
1732418287457697153,1
1732418288457502041,1
1732418289455555198,1
1732418290533972363,1
1732418291456033381,1
1732418292456139243,1
1732418293463774270,1
1732418294456068282,1
1732418295456111124,1
1732418296456379747,1
1732418297455433103,1
1732418298456086085,1
1732418299458330198,1
1732418300462744263,1
1732418301456699959,1
1732418302456206340,1
1732418303456030763,1
1732418304457990916,1
1732418305455730997,1
1732418306455893131,1
1732418307455230807,1
1732418308457412392,1
1732418309518724515,1
1732418312678309541,1
1732418312772508214,1
1732418313775823196,1
1732418314773906789,1
1732418315827755895,1
1732418316771512711,1
1732418317767435220,1
1732418318773968932,1
1732418319774159081,1
1732418320772015080,1
1732418321775068363,1
1732418322773864977,1
1732418323774478063,1
1732418324773519355,1
1732418325774500219,1
1732418326780256118,1
1732418327775650760,1
1732418328776013289,1
1732418329773157017,1
1732418330776657815,1
1732418331775908638,1
1732418332780065512,1
1732418333794743783,1
1732418334776853025,1
1732418335780300684,1
1732418336786753326,1
1732418337780384255,1
1732418338780223787,1
1732418339784141916,1
1732418340780818561,1
1732418341780643306,1
1732418342780324342,1
1732418343779546401,1
1732418344781707977,1
1732418345780713213,1
1732418346780812288,1
1732418347780641681,1
1732418348785340939,1
1732418349787062626,1
1732418350780443657,1
1732418351791665063,1
1732418352780222639,1
1732418353769243878,1
1732418354784682870,1
1732418355780222873,1
1732418356842124527,1
1732418357782229174,1
1732418358782087621,1
1732418359782120464,1
1732418360780604163,1
1732418361779617603,1
1732418362780880520,1
1732418363781159582,1
1732418364781098319,1
1732418365780034884,1
1732418366790245973,1
1732418367783811289,1
1732418368786503045,1
1732418369785770950,1
1732418370784384902,1
1732418371787213666,1
1732418372873545318,1
1732418373782334605,1
1732418374785922048,1
1732418375782113477,1
1732418376784083068,1
1732418377783385756,1
1732418378783898325,1
1732418379783757103,1
1732418380782928778,1
1732418381784233987,1
1732418382783861793,1
1732418383785602836,1
1732418384783349430,1
1732418385781503955,1
1732418386784458574,1
1732418387784031428,1
1732418388780545040,1
1732418389783682922,1
1732418390783599297,1
1732418391841771346,1
1732418392785317200,1
1732418393787171274,1
1732418394784104377,1
1732418395784607277,1
1732418396790357727,1
1732418397784117818,1
1732418398785137364,1
1732418399786009164,1
1732418400783700635,1
1732418401785571139,1
1732418402784944782,1
1732418403785697639,1
1732418404783761487,1
1732418405784542376,1
1732418406787347637,1
1732418407785003280,1
1732418408784063997,1
1732418409783584935,1
1732418410784381865,1
1732418411774081612,1
1732418412784419548,1
1732418413866729201,1
1732418414783635928,1
1732418415786176744,1
1732418416787449072,1
1732418417784535731,1
1732418418783754210,1
1732418419783667139,1
1732418420787142330,1
1732418421790107007,1
1732418422785736498,1
1732418423785078180,1
1732418424783530923,1
1732418425784533728,1
1732418426797747584,1
1732418427790160586,1
1732418428790667486,1
1732418429794738390,1
1732418430789771336,1
1732418431790666509,1
1732418432854792305,1
1732418433790505559,1
1732418434791002771,1
1732418435790235071,1
1732418436791452929,1
1732418437790444637,1
1732418438790308895,1
1732418439789825235,1
1732418440790226404,1
1732418441793121692,1
1732418442790144945,1
1732418443790772457,1
1732418444787787815,1
1732418445792126958,1
1732418446792993398,1
1732418447780306628,1
1732418448790307423,1
1732418449795193038,1
1732418450789418798,1
1732418451799231724,1
1732418452789696340,1
1732418453790518818,1
1732418454798008808,1
1732418455789762540,1
1732418456803673859,1
1732418457796585045,1
1732418458796738433,1
1732418460212789372,1
1732418460859665345,1
1732418461796633103,1
1732418462802242409,1
1732418463797796699,1
1732418464796908061,1
1732418465796741344,1
1732418466798874608,1
1732418467787540756,1
1732418468796236987,1
1732418469794880917,1
1732418470794848147,1
1732418471797016277,1
1732418472802310584,1
1732418473852926603,1
1732418474865995180,1
1732418475796989983,1
1732418476798196537,1
1732418477795963549,1
1732418478793765133,1
1732418479796306390,1
1732418480785676501,1
1732418481796157584,1
1732418482795316324,1
1732418483797182029,1
1732418484787381170,1
1732418485797874737,1
1732418486841705166,1
1732418487801804209,1
1732418488799568416,1
1732418489801718993,1
1732418490798767454,1
1732418491798593551,1
1732418492806815917,1
1732418493799576341,1
1732418494799415894,1
1732418495797936783,1
1732418496799834409,1
1732418497790207044,1
1732418498799196532,1
1732418499799368464,1
1732418500804753621,1
1732418501799993103,1
1732418502805110603,1
1732418503799559508,1
1732418504797236121,1
1732418505799559511,1
1732418506801714798,1
1732418507799338892,1
1732418508796884252,1
1732418509803409618,1
1732418510793572200,1
1732418511799133065,1
1732418512797701133,1
1732418513799476399,1
1732418514888601439,1
1732418515798978382,1
1732418516809470988,1
1732418517799269348,1
1732418518812512671,1
1732418519804090494,1
1732418520803003555,1
1732418521799083939,1
1732418522805716815,1
1732418523800838418,1
1732418524801881437,1
1732418525826155246,1
1732418526813090532,1
1732418527802536638,1
1732418528802687399,1
1732418529802962465,1
1732418530806158234,1
1732418531805614479,1
1732418532809033896,1
1732418533802242606,1
1732418534800383647,1
1732418535802280159,1
1732418536804650849,1
1732418537802573352,1
1732418538806099288,1
1732418539803381124,1
1732418540797253403,1
1732418541802668957,1
1732418542802777901,1
1732418543799907793,1
1732418544801656449,1
1732418545802578302,1
1732418546809853430,1
1732418547801683877,1
1732418548802581405,1
1732418549806803550,1
1732418550802885125,1
1732418551800299199,1
1732418552807802911,1
1732418553803751679,1
1732418554802464626,1
1732418555919555418,1
1732418556800749749,1
1732418557803134123,1
1732418558802114591,1
1732418559800178427,1
1732418560800421363,1
1732418561802680352,1
1732418562802209805,1
1732418563802298171,1
1732418564801962046,1
1732418565801230741,1
1732418566808485450,1
1732418567802221605,1
1732418568800268729,1
1732418569805635802,1
1732418570802605515,1
1732418571802033758,1
1732418572806280960,1
1732418573800708396,1
1732418574802836650,1
1732418575802147795,1
1732418576816154573,1
1732418577807630087,1
1732418578806448412,1
1732418579812569974,1
1732418580808649175,1
1732418581805910033,1
1732418582805827080,1
1732418583813165155,1
1732418584808883671,1
1732418585807740759,1
1732418586808430409,1
1732418587809039327,1
1732418588808307203,1
1732418589808631340,1
1732418590806068857,1
1732418591809598520,1
1732418592816427244,1
1732418593810677950,1
1732418594808355985,1
1732418595807713004,1
1732418596912191195,1
1732418597812564888,1
1732418598808919472,1
1732418599800778382,1
1732418600811922805,1
1732418601810985087,1
1732418602817029756,1
1732418603849216733,1
1732418604809854913,1
1732418605812077916,1
1732418606824289661,1
1732418607813985341,1
1732418608816865292,1
1732418609817218412,1
1732418610816419381,1
1732418611820692150,1
1732418612814450747,1
1732418613814484621,1
1732418614816936870,1
1732418615872938256,1
1732418616816562854,1
1732418617814830029,1
1732418618816464351,1
1732418619816745937,1
1732418620813835293,1
1732418621826532204,1
1732418622820451026,1
1732418623816227942,1
1732418624814403995,1
1732418625819184313,1
1732418626817103629,1
1732418627815803048,1
1732418628815694698,1
1732418629816839476,1
1732418630825434365,1
1732418631816549866,1
1732418632814230786,1
1732418633814444146,1
1732418634807309163,1
1732418635816308700,1
1732418636826033871,1
1732418637898916448,1
1732418638815565885,1
1732418639818283619,1
1732418640822000119,1
1732418641818608206,1
1732418642815395656,1
1732418643812213945,1
1732418644818400646,1
1732418645815715123,1
1732418646819224134,1
1732418647816220416,1
1732418648818251108,1
1732418649819661221,1
1732418650820191973,1
1732418651819005648,1
1732418652823026166,1
1732418653821107564,1
1732418654823517566,1
1732418655822535392,1
1732418656850719109,1
1732418657821414809,1
1732418658818074983,1
1732418659817731072,1
1732418660820675119,1
1732418661820912543,1
1732418662820994247,1
1732418663818418799,1
1732418664810516182,1
1732418665820435295,1
1732418666832274533,1
1732418667822041635,1
1732418668832318135,1
1732418669824902658,1
1732418670824520816,1
1732418671821923937,1
1732418672834010659,1
1732418673824903714,1
1732418674824345472,1
1732418675824872535,1
1732418676821687690,1
1732418677814979224,1
1732418678824324875,1
1732418679823838578,1
1732418680822854620,1
1732418681825069257,1
1732418682826400744,1
1732418683825425203,1
1732418684823537118,1
1732418685827207672,1
1732418686826454936,1
1732418687825460609,1
1732418688844753586,1
1732418689823678991,1
1732418690815139826,1
1732418691846341853,1
1732418692824478747,1
1732418693823803847,1
1732418694825926671,1
1732418695833762164,1
1732418696839223543,1
1732418697829689739,1
1732418699320476824,1
1732418699825166808,1
1732418700832657546,1
1732418701829008530,1
1732418702829727002,1
1732418703830032333,1
1732418704832065521,1
1732418705832138248,1
1732418706829846399,1
1732418707831696654,1
1732418708836649444,1
1732418709833211043,1
1732418710834669167,1
1732418711833502951,1
1732418712908496442,1
1732418713936569426,1
1732418714831074251,1
1732418715831977949,1
1732418716831619811,1
1732418717834669917,1
1732418718833187769,1
1732418719832901364,1
1732418720835808684,1
1732418721833501927,1
1732418722834297664,1
1732418723831663264,1
1732418724831872005,1
1732418725835420683,1
1732418726846782088,1
1732418727836171304,1
1732418728837236795,1
1732418729839011028,1
1732418730840372120,1
1732418731839739950,1
1732418732842740054,1
1732418733833032887,1
1732418734845524022,1
1732418735839366363,1
1732418736837346713,1
1732418737836846729,1
1732418738841663515,1
1732418739839890033,1
1732418740837156771,1
1732418741839472427,1
1732418742833747998,1
1732418743841921681,1
1732418744840933626,1
1732418745837457144,1
1732418746832775193,1
1732418747839988764,1
1732418748840432092,1
1732418749837774801,1
1732418750839678486,1
1732418751846257721,1
1732418752830589563,1
1732418753839300267,1
1732418754944236681,1
1732418755840872084,1
1732418756853397804,1
1732418757846201926,1
1732418758843916919,1
1732418759844724098,1
1732418760846265538,1
1732418761845962442,1
1732418762843986242,1
1732418763845323861,1
1732418764851022913,1
1732418765847295824,1
1732418766846808946,1
1732418767849585853,1
1732418768845594901,1
1732418769846818438,1
1732418770846630849,1
1732418771844235397,1
1732418772845166848,1
1732418773898629732,1
1732418774848350966,1
1732418775844245369,1
1732418776836973450,1
1732418777854552137,1
1732418778837924227,1
1732418779843805081,1
1732418780847068446,1
1732418781848546646,1
1732418782847431845,1
1732418783846867021,1
1732418784844539525,1
1732418785845892312,1
1732418786858646347,1
1732418787850113496,1
1732418788849250324,1
1732418789848516304,1
1732418790851945908,1
1732418791851110901,1
1732418792850872126,1
1732418793855678423,1
1732418794855439067,1
1732418795927145759,1
1732418796849229633,1
1732418797849202743,1
1732418798854987055,1
1732418799850607838,1
1732418800850352271,1
1732418801849003543,1
1732418802850837547,1
1732418803852534498,1
1732418804850846097,1
1732418806921817646,1
1732418808173109826,1
1732418808224645061,1
1732418809232760123,1
1732418810227313394,1
1732418811227263901,1
1732418812226727601,1
1732418813228364479,1
1732418814226782135,1
1732418815231634256,1
1732418816236871185,1
1732418817237045874,1
1732418818230270120,1
1732418819230357232,1
1732418820228913086,1
1732418821229861736,1
1732418822229178089,1
1732418823229678735,1
1732418824229189011,1
1732418825228084629,1
1732418826228642641,1
1732418827232995460,1
1732418828235980074,1
1732418829228886448,1
1732418830235783417,1
1732418831236625841,1
1732418832230311171,1
1732418833228613140,1
1732418834228885019,1
1732418835228731061,1
1732418836228609314,1
1732418837228433456,1
1732418838230043614,1
1732418839229728715,1
1732418840219447296,1
1732418841228972434,1
1732418842231806677,1
1732418843309916876,1
1732418844231259907,1
1732418845233779384,1
1732418846228752887,1
1732418847243277509,1
1732418848234830717,1
1732418849234315835,1
1732418850233190655,1
